V000131,f7f2df7e506b402ab35e278f17b89e63
W000816,5ded495cb4b54079aaa2157b6809bc0a
G000572,95b6858f5faa4ba1bb12ead5147b78ac
C001091,e1b1bacec988471fa1e4aa7d4c6dd3f5
O000170,59fd391757a642ffb541248c19add93e
W000814,c33ce427ed0148fcb61a9a81453467ea
C001098,11b86e4675ad46da80a0c00af4f1f66b
R000597,8f27be0946274a57aee2610a692d101e
C001090,b24855f553b9412e9fc3e9c0d60d947b
R000598,eb3523863f0c4b26ad49958c081596df
P000605,a3be19b86ce444babbd31bab9743a003
M001190,b09d9ff8a0bd4ae3973eada9b3b62cef
B001283,4c58030df55242c49bad3a409968ea41
J000295,e5c1ec153a2745a980abd31267824c8f
B001281,58cc4fd6731c4962a259682abeeba9cc
W000815,cf768e4a32374d93a9ef5eba17d20c1e
C001092,0750724106ff4219b20dbaf049923e7f
M001185,da4b8e25cc54403ea76ee88841e329c7
J000294,9a8c54a7d48f4b96a16bd179ee071b44
M001188,e1284c410cd84c8080503963a046c743
H001066,787c3153d48449219929c89d48b6b49d
L000580,75b7c29435044f7ab33ca3c1ada74754
K000382,fc44a3ad9e1a4841a24b3149b82a04fd
F000463,9f2a31bcb6c646ad91d6622a4f12dc6e
C001096,84f09c52074c45fa8fe4de5f183b8782
H001069,1dfbcae9120b4d3db8b96174c08788b4
H001065,a914727a471f426db139f78377dd17cd
M001187,aa5272abe648488a9975b3c38621373a
P000606,9bf0ffeefce143cfb0ff4a0e1d017737
H001067,031dda1de21c40b6be5d2b7b9fbb95af
D000618,349b84f5a2734a0d82efd79198bc3a61
W000812,77c92a08ba9c4258a31cfebc9796bc5c
B001280,38a9acd0274a48949f3f44af7edb7268
K000380,782b25bddadb4743a27f64ae128cb46a
K000383,af5bfe22f15c429b93b0aa4e57421255
D000620,db6c5cb9ef344e21876350317992fcec
K000379,8ab2e59fbc124cc3981ec0c83aa49139
W000817,42ccd9758603419ba38a2546d96a0f02
B001282,efd14beda7564bb990608ab208ecbe43
M001189,4ca63d0e3dc34c4f94366d45329b760d
B001284,15347c62305d4b79869577916d2b4f88
W000813,e0325df9dd45419b93386f12a2b24078
B001286,74223faf20b74b1ca706535644558c19
D000619,4376c0fa29364da595afb32668c02b91
E000292,cbb155851dc84f0abb5b1f15416847f8
S001190,5513c7f18b1d4c84951c2e774d9a8948
D000622,5177a0f2fb664404a7abb21340ddc4a8
G000571,aed66135a2e64d2bb1d58d1c0c6093e4
C001093,b0a7a96cc6d94a2dbc788a4c70a038de
G000573,8cc7c04cfb2b4cb4b3415f9d9bc5403c
F000462,e5cd368a7c6c41ebb3049213dc769f21
R000596,0f3ac0b7189b48e697306f2bbaddb69b
D000621,ce09ef0870b84cabb28f215fb1aeaae7
Y000065,23541d8f64f64da8865bf4f2f22776b6
E000293,0423edf5071e4fff8f2dbea20e179c61
P000608,51e104a9b3bb45b1a2917aa774a25eec
V000130,722f9397a19f4c52bb91e20f6e25ca8e
L000579,9e9d8b2c7b00445da4850c1429bcfb1a
T000472,a68b3519ec7a408396600791b577536e
R000599,076fd7ec366e4b4a9c11b3594b6efb93
N000187,58d446920f0a49c4b07786013fd26f71
C001097,94b591c38db04ce08702d7001aee3bb2
B001285,e50d0a76698240a19cdcdca2667ed20c
V000129,a58260be21f143e7badeec0b52a755f3
S001193,06e12bba11254c38962b1e2aec193831
C001094,91c392cac8294936bf2597662a68f720
B001287,67002af8decc478585c48192c7b70dd4
H001068,da3bd71fb3bd4596834779cbeea8f01e
L000578,d0028899b257414790488de5ba58c23a
S001191,fa377a91532e4900bb6b99ae970290bf
C001095,d2644b99b041456db25eadbc5705420c
S001194,2e2e3a586702436699d0070b7031ba31
T000468,be20f3d5548b465c81634c7ed9b005f5
S001170,a3cd4e6a22674701affdd05b5956b337
M001171,db099c885ecb4f3ba910d0c7bb96d8dd
K000368,af9761b97aa54a388f03421a6158a0ad
G000556,eeed2827524c44caad7134208a994fc7
F000454,3e192fde2cda4ca291a9850ad43776fb
S000018,0705ffb0436841bfbef54a887dd7ad05
S000937,2c46417161ac45f88a38aa130c30e600
N000127,52c29eca5ca04cc4b69d741d776e7db4
P000604,26b76f34059c42f5bbbd827b5f8166c7
M001184,934e4f88bc3844d9a64f9c73fa83766a
D000617,813d5453af714b5d9dc930a14a2f9c9f
B001279,a178e9d5b57549abb8922afe0d2ef3d5
B001278,78ff25953bbe4d79a069d9492b48ad90
A000369,27cde3a658f540cbba16a348524daf04
H001063,480f46fdebbe4b299dbf5c49e209ca61
H001041,ba79864862954007883d2b89c0ebfd43
Y000064,3b281719520a4045a4fc2d9b1a9a6116
Y000033,d3255cc3aabc4b68ab2c798d9e27d95f
Y000063,897f889716424951934fc6169c975f9c
Y000062,dd3d539d8f9b4df6a72d8cd41eeb1853
W000779,37c3918ebae94262bc20c0ca1625ea3e
W000810,66d9d6d94dec4e36aeefd74d4b5d365a
W000809,8ac17c37b29245b68fa57275cde4c3c5
W000672,96bd253297cd42b689edb1549decde78
W000804,495a271fea8445eab2acbb90997f8507
W000808,70eea308f2a043f2aac0b5b7615170b2
W000795,f46e5bf9c795465f866ff8c8b445099b
W000413,e8b0cb4d6afe4573a949362db4db3183
W000796,d63cac1343ac4b1aac072e458e99132c
W000800,eb83f3379f0f4d36ab20a1a6f4b93f44
W000806,44906f4a2b534a60bb3d68a9c8ec74bf
W000215,da063c10e7a74df884919cc38fd3006d
W000207,c17641e1cebd490fab943db05c75fd2d
W000187,96edf548cd6c4c0f9e3a1ac28c279b0f
W000797,542dfea8e01a412e96610be64840f595
W000799,d0a7e006e79642ec8f5e53ab8234e2d3
W000791,ccb067af97274f87afe80fadf9813be2
W000798,bd011d12bc3c49fba6cc800ffb33a586
V000127,b3b310d15dfa404bb575705b7d1e5c0c
V000108,d68498cff57e4f0c99cbf00e46384411
V000081,c2ae3be4b9474e4395c932e9376f0a82
V000128,86b74a6c75c64a448aad0709c4af371f
U000031,673b82ae1e2745ff9ee21a8ca1462518
T000463,578bae17515c4ac89c8f4abe2f2806aa
T000465,f5b07ad6544c41919ca2ced56c0a46f0
T000461,f661eb3826f3416da845e078ee19d8a3
T000469,996d2f5d32c640e3be424680d4ce59fb
T000470,a8bc8f4ddaf94e378c5ad653ca5448aa
T000266,4d2ca8dd6a314bda9125abb5133cdbd5
T000462,f8463d0cb5c74397afc623195e6828c9
T000250,4ab80c29169f402d8c2e74cced58c24d
T000238,2f662139b6c542b2b72de2a480680408
T000467,89139f3637214aad9640c974dc65f7b0
T000460,024e50a5e06d4cdda86f07b5a44c2228
T000193,9b27589ad6f740778bfe3b60d841a285
T000459,066c5ae891da4d069d613d8c90be714b
S001156,9d5030bed1c44dbf8e1de5eb80a06926
S001188,8429e91571f249ac9309a1577661db5e
S001187,2df904c75ad94bb792b817aceda05e8f
S001175,f2f650952cd7452f84db5e35af362eaf
S001186,5cc44084f32546eda1a4af085b6bf237
S000583,244c6f7f33a048968dbea9cf0b00282a
S000522,8caaa00c451748d88555ec4f325f4aba
S001172,5012485cc80447978c31ec52d65597d2
S000510,132bd6de165540159b7d7fc51c8e9253
S000480,9599816f8022458c8940279b80c8f12a
S001165,abd1d0dcce26437f8254e98a60d96db3
S001148,f7c014715b7a4f0ea0aae56377c005fe
S001154,32887b242ec74a87b45066f70031e13c
S000364,8167ea8dacaf42c2b5f82272eabca661
S000344,4a49c109d29549df850dbe27b8cabc12
S000320,9b51f83dbc9949b09bfa8dcaa80472f2
S001185,33e87aacd2f244f7a2ceedec1d1cf27a
S000250,9cad0a9ea4be41819f570954afd7b496
S000248,b2a512ed1d1142cab592c200311bf02d
S000244,e57cb9f84ff5480e98eb02a6fcf9a704
S001184,50d3f8e50a874c27a06fc89e4a1547b9
S000185,d455c6ec610c4c33b086293092defe32
S001157,399cda56671643bab92aee2cb3819dc5
S001189,4566aa4fea7a4d0da79e8aa27694ad25
S001183,2389345c735a4ec7bc6400105ccba2cd
S001162,fa92c96e468149eeab771564dff93ec7
S000148,e708669995e844af90f205003683f2fa
S001180,6f48017cfaf24da1be8f3fca4b637597
S001179,9471015ffe784d9c960721f08ba23e44
S001150,f69c638784ac4c2e8927765b450574ec
S001145,e5221b6ac6524c4786ec36097ceabb1d
S001176,b3bf01adf2fc43209381e342e83ef6fc
S001168,2d96f89c25b241a6bd72a79c70b4e5fa
S000030,76bef4d30bdc4d0981d9f07abfb57812
S001177,fc7eb0e7bbf94ca0ab421a1de03b5a7d
R000577,3df139483e7b42ad8535444bdaf30d30
R000570,474e8f584c074198b768cb985c604232
R000515,d06f13db42d842d38a6505b0d66977d3
R000576,6965e4b1e5c4449dba46c9de2cfa9915
R000594,9329032b509b496784fc7a31b1103e78
R000595,adc3347820d14b8e9468880e3eb010f6
R000487,7044206f29714d3e879b8d5755a621f3
R000486,6bb34d3724b4424cba020b157ab21642
R000593,16d1d001b4ba487c894b978f0191636a
R000580,bed19b9ade7d4790817066a041978fe6
R000435,9bcc76dc28f748ee983702213ef98a73
R000583,d03ab18d49e648d1bc3ac63cf61f8c85
R000592,452c1b4e94e3403682c2972303a22e12
R000409,17a9fc2028d64f1292eea1f7321c5b3f
R000575,c3bab173af8c418392bf7600abe660d8
R000572,a27f164395ca4f68a26c1ca3040c10f1
R000395,80b2a622c2ea4d3f8de8a4b7e3a139db
R000582,b8c5f7b6c3b645d69f1450dd846a702d
R000591,87a4df31e002449d9534e17c14c5f317
R000589,ed77d4ca071b4e9c906248d122ff284f
R000588,a5b25d4323cd4feca478301959787daf
R000587,11bd6ed724be4cb09a12807d800f35fb
R000586,5be4d196e74d44b382ff03337edebe54
R000146,b875d19789ce4c88b276a607202b362c
R000578,2fbb2c967019428a807acafa1c6d39cc
R000585,f0e31da1fd6b41c19674fe2901f31df7
R000053,c7bae5b1210d4861b0445cde83222efa
R000011,b1939928e8ab4dc2b50ff24fbfc1e6ff
Q000023,3e025578600547b9833a303bf4d0b54c
P000591,232901b5e78840cfaaf4389cf6e0df95
P000523,4afec43dc23f4b40a7cefc31dbd6582a
P000599,928f43cea01e4f08a33f4b24971594b5
P000449,f062e216cb9f4a29a8ac0e7353d1d01e
P000602,8f768c08e1ce4a43a4c7044fb7fe8d10
P000598,5703dfa7b4f6426c949c82bf7705575c
P000592,bc182a1b25284d9b8fee052889f036d7
P000373,b7b91e6071684e9f91ea062cd73f4aa6
P000597,bc890c70ed394f78a542cc8a34ca3a97
P000596,d5359486708c4fcfa3f73bc0b6de77f1
P000265,d11c75294ed74803b546afb2cdc595ca
P000258,c84099ce5eb64a988f1705b7d052cf61
P000595,5946ea294dd042d9b9f4d25ea7bb638e
P000593,ce6e4a3f1d8046bbaab4af8c2ed9f5e4
P000197,85ab2e74589a414495d18cc7a9233981
P000588,3a35c6915df449aebc487407a3889d94
P000594,334a36f20cd84104b9fbdbf7319f7930
P000603,1c363e2e6c1d49ab972cb2a084cd92e3
P000099,61b82805e2b4493cbb216019e5d4fd33
P000096,e51aee1088c9425e8667fe3f6846f3d2
P000034,fbfd1e25bbd54c5b8691bd3c56e3f331
P000601,018e5c0964614d0882138d77e1052be4
O000169,639f9e218d8e45a7a154b44c7e60cec7
O000168,4e091859472b4257b15caafdf6fc8f48
N000186,5f879ef4397f40d5aa225e724d26edeb
N000181,122324cfb0db485cb8f1b04369154b2c
N000185,4782bf9d8265467d9292dfe287cf3e72
N000147,867b71f6cc894c4ba3e95c2d8c2bdf18
N000184,168ab1953d4f4d30a985f9bd41ccc89a
N000182,8d4d32c70c9445d59b299a06aecd4797
N000015,1cbfdfbf32284d2d9468afab31eb1df0
N000179,bebb939bad4f4b2f808e44b5f84bfd15
N000002,cb6d61b2917a4d119918c302e1cb00be
M001111,25c7a21fc53b400e8beaf99955f5bdef
M001151,c865447802d94f1bada09a548715015d
M001169,5ec4325fba134e42b136ce5245fa0cd2
M001153,6ca0e5538c194f00b7c30671264a057f
M001182,2ee714bfa1af48a3885846c078a81800
M000934,1a045bbdb4af4d25b0f07322ec59bd78
M000933,1915c94342b64b72b35b417778cb5c7a
M001160,8ec0f77d4e85471cb73eaeed922c580b
M001144,bfde006b53cc45f6a3e50e9567216518
M000725,7456235a10bb4771b8578b709ac7ec60
M001139,fdc91d0ef9f24f1f9aaae0d54eafc03a
M001150,7b369da2010947e99e02c2e71bde91b5
M000702,ca16a38f58f743fa89e9344657226d18
M001149,55cd304a9dfb4582b2c721470c25bce1
M000689,15b92482eefc46aa8f43083a62148f8f
M001137,f2e8a15a4f1847aea0df540731b498cf
M001181,3165dbb9c7c344a985fd38bc6ba0ce81
M001166,01eea35c6f99408f968a0617142aeb29
M001159,6636768226854f89a071bff8f5a30bfa
M001180,b290e7531b31446883253332fad1f693
M000508,5120bd9522ca40ec97bed6f545e5a31c
M000485,a4c1a99aa50747fda4278b172cdc89a1
M001156,c112b2bca6f342a98c31e5c87fffa35a
M000312,d2be869dfbdc4fc29c70916e623e8785
M000404,a7a7a868f8d6492b8545dbdae82c386e
M001143,7f99871b176345a4b03827b179cef482
M001177,4dc37b519dfc470f9fd53cb6041dfebd
M001157,7f8afee68c744043b43b5d4372fd0b9b
M001165,3385e1e1958a45aa887bfad3a520e3b0
M000309,e18ccccffc9c4b1086248ab8fdead1b2
M000303,47d65b2f02ca4f55b93b53d05521feb4
M001163,eb74c63546f640a4b59afa9ffdd43ca5
M001142,e334fa69690043a0b6118ade3001fda3
M000133,a9cc53410f90408bb89f91f2c3513e01
M001179,3af5f262689b417f8b7dd7a6e815f953
M001158,0cabf0ea074544408515ffcf5b6d8bef
M000087,4f506ace5301432d82b42b401e8bfb87
L000562,0f155c1daf5b438ab0b465652ac92b8b
L000571,9ed4a9a7d54a470e886cc6a9b2837a69
L000570,64dfd7a675804e64ad1b3c12eba6c7fa
L000569,efa5a740040444559a7a4bfe953ad021
L000491,ec605250c0cb40f3859a631d3e5645d1
L000480,91708638ab1748d68df6218fbf26450f
L000576,72078e8cb2a849738dc5949d30e9759e
L000397,424ac06f1c15404281e26017a21d4422
L000565,34ad57ffa65741f8bf3207e336dc4ae8
L000554,c57d8c97afb24a36973accea41a97915
L000563,f2530a1171d54d6d9b8fb24991493f60
L000287,5fd8a4d7d8e6404588a0755a0358be15
L000263,e2588145c2d64a70912a6bbabc214ab6
L000577,c265edee5b3546d4851b15a85c7d3896
L000551,6d1ec9c94ae748c6b86cc250761c6b13
L000174,f60e39e019054c1680861cd2c0e9c17a
L000566,7bc4f7437dd542d7a9829c648af74f1d
L000111,156426c3590847128b18b91c7ed7df13
L000557,3b11c125326e44dea313c70f270a2697
L000560,4cc8661e10084bdca2aa022bd5f8835d
L000575,8458e7776d454ac68a24440fb69b199d
L000559,2ade542c9ee6486ca063f8b0333e7608
L000567,77bdd01dbfb246c8860f2af60c4ba7fd
L000564,b2d0d2ff8df04961b13ac9253998f489
L000573,6d1ca36002414ec99e21aad1990438ba
K000363,2a42e601cc4545e092aab2a057947c88
K000360,048563d4685b4fcab08889881f066fff
K000378,8d27d097226b41be8591ea09fed36eca
K000220,02b3c6f9a1ba458fbf9623e02cfd4001
K000362,ad5474bd3d43436982b5243d0897decd
K000210,ada5a2eb5d5a419b9fe732186ce96ffb
K000188,77c8009ae194484692833cafa0c22d44
K000376,db1cbdfc33194288a15e2542771b4c17
K000375,595b4e788e3e4c0a9979c25466716c49
K000009,82591166a0da4655b5f79d72d486b7dd
J000289,28852ad81c0d41a89363f7771d5dc028
J000255,b17f275d043449049b00eff387787a64
J000174,91420bbbdf034aac8c807a577e7e62da
J000293,84a1ab854d1849cdb3f44bdc013c75ce
J000288,4194d12bd85c4262827926a43e388429
J000126,be44aebb66e74cd48690d154262dfb28
J000292,881b5fa153fa44f1a3c804aaf5a7bc84
J000290,eb04a699748d4d4abc698d8fe2d94188
J000032,eda31b0d8eee41d98e06c75888e792ce
I000056,41f7c1fe506b4a10a13e63edebff8d45
I000057,85400c98a061440fa780897a6621db56
I000055,e1b31b036bf4439e80d0bc115b842c62
H001060,d211bc3c7fb04a60821698bab75b64e7
H001048,ceed871e43774c76896f80127cac9aef
H001059,ed68fa1a00214e358154316a6c72c727
H001058,a1b346a0010143a89a5d46397033dd24
H001057,9a630407d1fb49f5b579dad3743969ce
H000874,4bf3c6ea1d7f420c965a91945b435ea8
H001034,640f37395b854e06857289077e8bea8a
H001032,0ea17932c8c74377a1d9e2906bcf64c4
H001061,490d2d8bd1b84045bacd49202103da0a
H001042,79f92c32d0a244009c8c296dd4daff30
H000636,827ccdda9277476fbac877ca5e8f9aa2
H001047,04763defbce9498c935862ab6cb5b51f
H001038,4a8010bf5ec349fa95cfecbb8c060c0a
H001056,348e2c77804843218ea1e0827cb0b52d
H001036,c6a0bc7ec625492a9582fc6b83274583
H001046,43af19c32e1b469d8f9d07d40b3e8ed7
H001055,e05b378129cb49c7aa41ecf5ba0a7751
H000329,ab2c546d4cd944a9904268803211029c
H000324,3b98e5b2ffee4d809da186ed56c5be3d
H001053,67eee71321b545f0b04b910fa8b9ff1a
H001052,b52cdcc185a74129885d1ab6f5eee532
H001045,b0c9963424bf4ec5a1c14bb7dde0bdfd
H001051,41f2fc48802c4dd4923f24e90d93a58b
H001050,3f4ac7b9b1d34cabacaf7d9ef6efb69d
H000067,67ae50cb45fa47c6866aa6c029adbff8
G000535,d5a49e57b03a47f6a89287559df7e091
G000558,fe27024e69c5429fb93d25bfbb7228f3
G000569,921275ee24634b6ba30fb9d7cc0e9ff5
G000551,40a486bee904460d8ccc262be2a01bc4
G000568,415b606ca61a455588b84e25a7900ad9
G000567,a78d6b50065444d4b2d329c245055194
G000410,151876cf4e3946f49c6afcb9be23de1a
G000553,d6ba2df590cf4be293836f93e53991c4
G000560,2d48b2c73ef54ea18cdb6b6ab6004be9
G000546,4e5b9ede53f9487d88ce1a4e95d65cee
G000386,4ab0220a12ff45a3afa92a8b59e52229
G000377,bac9ce5a3df84c5a8bb080aca463f48c
G000566,7d251247056c429c9ece4d1adb852289
G000565,bf26c4574ec744038ad724a9494c40ef
G000289,26787e20a4c547b68922aa51339963f9
G000552,8eb91bccebd24411a67680a2601d1335
G000550,96a92ecaf7d04eacb4cca1d56c8674c0
G000564,a3f0e6d5423048299f57b94aec854d2e
G000563,13fda665a73849099d22f59f24bac77e
G000549,0a45a2621e79498a8ba264eedbe0624b
G000548,e1b2c3b28df647cc8b160d341304e718
G000562,30438b80959243e0816870cea724b0a7
G000559,796fb2218ed84a939744b88dc1e7fecb
F000455,9c04bdc2bc72493e961f8d08ba20678b
F000372,9e7e3bd08a4749d68ab359b0bb9745a3
F000448,8d13019467b2459eaad79c5073288bd4
F000450,cdddc7b2e5c047109ac0a91d3ac05ee9
F000449,11dea6adeeb143ad9a16e055e169dce0
F000445,984fdab134a248a9a42241e0f7cc6c60
F000461,bfbd544a93a3498984b3aca162fff67e
F000456,72f8b24533e64b4ab46a83a452c97a09
F000459,27fad0b2769a44e2aff0ef83489a7517
F000444,be44f82d0528410fa74c71c886a152f5
F000451,736f841f7ac14bc08cabe8a2184e92d4
F000458,69a2b9ba546749a4b1cf27c979c70b59
F000043,e81074f166824f819c77499eeee0f782
F000030,a3188f6aa48445708de07524be248bb4
F000460,c722c9e9de734fa5bcf88139d95f4d03
F000010,d60c394f2d93426b829541c40871d55d
E000215,478339ebafba49f0af6b7322d094534b
E000179,69f14861caec4a748738d99435efb152
E000291,10e885e35c4b44f1a1c5b7ffec6ef6a3
E000288,69450767ce3c46bda62793e3dab644f6
E000290,340b9524e8674d4687209e70c262c194
D000533,1f399f45650f4e3cb3f31d830d645a89
D000615,af5049e8f75e453aba2dc52c74736153
D000614,26baf916498d475c9e059292b2aa9221
D000482,6ac7f3e304754f5db07ed5c2b7092781
D000607,4d86ffd297c84c059577c0afe4f8d0ee
D000399,3a654ebdcf72417890b34c0b6e50a3cd
D000355,c91f544f18ce4c91a49cc47cd5a1d53b
D000600,342a6bd1b53b4e8cbf2dd35e8b01d461
D000610,4d2956f6cae2492496086b00abbaa0eb
D000616,535dcd88828a4435a184fe97aa6ee840
D000604,9b07e0db2a53439b9c33ef057ec7c7ae
D000612,354bba689d2f4f8fbbe3f6453640e1b8
D000216,dc6627f40ac04f79b589d93b344ec405
D000197,d34cf814990a4f8a9263686d7d08a437
D000191,582eebf9f66b4c05a93b7088f1c0b291
D000598,71f39e9eddf441fd81b879f37f409d87
D000096,776e8941d0cc408e9cc9cdfed00c6ce9
C000984,91d209e6d96548d6a240ecdb6bbc0491
C001048,12e92e03b21f40208d678296e40baf91
C001063,1a82c65424d4492eb14f484f50317177
C001038,eedb117c2f9f44a6ae15b8cccfb5b0ab
C001045,5854eb9cd9da4017afdbd98854dc8904
C001087,d2c870b5b50f44d085efba9983d72ca3
C000880,729994cf91aa47b3b9bab09bb561592b
C001069,1fd892f6fba0433da6db1ba9fa969f7c
C001059,9465a6fe0c1348a3add3a07340965fb8
C000754,3ed27bb3c6f549428031a7333b377039
C000714,33ea88f43869464ca0553189689f1dea
C001078,7b8acbba05d0487aa74356852d6b4f92
C001062,dd9b363b32614d36bc44ca39188e25a3
C001053,f7ee773191fb474ca9ebe5ceb2db2ac5
C001068,6552a8bde0d14af9b26fbb767ce2af04
C001077,9db6c9cf76ab4ce59bb44ae0a01023e7
C000560,a35e1d49beec4d2b9bde818d165150d8
C000556,e13fd883959744d69c1dcf243443a7f0
C000542,058d2dea4e8c41f5a31ecf92210f0510
C000537,c8eb2a17f271433885ca8e8872eb0e7a
C001061,16b152b77e904b2d96204fa8002c410c
C001049,b2e5b793ceff42baa2b058bb43348223
C001067,8c09ee1f2f314e32ac166efa2acef2d9
C001084,2619e5a74bb54ccbb3df5a0cacedae6f
C001080,ee6c7732fb5f414097dbca3dc44f11c4
C000380,6a072a5bdb8f4eb28690031efd16bfbf
C001076,030bed2e80e54303b9ef68d17a98587f
C000266,2bcadb6dfa234cbaa3b82725eb5fc4a2
C001066,22a4f5a7316245dc9ec38941732d398e
C001075,724698e65db74b89920ad539974078d4
C001051,19b37df97ee248b5959a9e672cfc79db
C001072,1d1c12df45984293b60a040181ac231b
C001083,dcf7868accc44faa84577500a16cef3b
C001037,3cee7473c2ae4526a72d50e784b0faac
C001036,f1dc1fa1e8ac4f2aba4d2a15909e429c
C001047,aac4b4e13e554061be7a38f4229daa7d
C001046,f06d74b4063a4081bd929738ecf80194
C001064,4f44f713073e4136a97d7f80232e60d9
C000071,bef0722c43dc482299d75fa90f163944
C000059,d952c511f6234e559f9616d3768dcaf5
B001251,7f5d375d86d84fbf9d97bfc6682a362c
B001135,2c44128cb0a74cb28409b806aee12aef
B001248,485c7db7d8184909838502fece949f5e
B001275,fe6b3b26906e422e93128cadec31c69d
B001260,54b5cccd77e847e0877c0c176569309b
B000911,9a5019c0036d4badb0e385efb0cfb375
B001262,62f82d760a0e42d18b84c0fcaab1c823
B001274,86365334cfbd49dcbaf28e501131c126
B001259,af2b64366ab344838ddd6352ffb223dc
B001227,5322864fab2c4964b39835a51bcbd4a8
B000755,7edb99d5f74f492a8dd42af2941cd62c
B000711,516938dc439c46ac9394a3c449717ac8
B001255,d392545fba7248f38a5ca25bcda2ae6e
B001245,34a1a4b229f9435fb4ad86f43141fcff
B001236,49d55b964f484b15bc40be1be79d8f68
B000589,f990d08287c34c389cfabe3cbf3dde99
B000575,fdde6f716afa4bb4963424ffe3dd8488
B001277,909913983c33463790a36e6aefb7444a
B000574,bbfb51c7fc764ad38f6298b35ee05829
B001243,93568aa9bb0e4b9eb8da00e4ae83339c
B001273,40e894ae4b004f8fa109efcdf8c6a76e
B001242,877ecf97fbad44fcad6cf10ec69b65c6
B000490,69b068c312384b38abf3fb2d2bfc4cdb
B001250,d7cf3862971b41b5ac5a892036634f57
B001257,acca025fab5a42a58eb102ab71f16a79
B001267,a7d2f5d4dea44620bd4c4ca2ee170d88
B001271,55edf9f53c664847aeec8ff393116b67
B000287,1a5c0786629848bf961a075ef83400a5
B001270,c51ee2bfc15a4d908eb375217ff49fac
B000213,b8e5ada20f684e0d86db2fef940e26ac
B001252,6b05171acd604a0c951570e01a88e3bc
B001269,07d5f165d18f4b3f9e972ef53ffba680
B001230,67f83a4806e043ea82ce29f2cf194ce6
B000013,d73266aba56548afa813ce9bb09fc3e1
B001256,86b2f97e11fc4a87be8d621fd46fc7e6
A000368,3455d3317f2c402b85cb9a9313e5a328
A000210,17ff7339681646d497966cb615990f22
A000367,8c43b91919e6495d9e9571f01572490a
A000055,cdc36ffaf0544515bc9588cfe52e611d
M001183,fea00787eb034cb2a11e8086a48db88e
C001088,a104e0ca25454f99831ef09ea0702aab
F000457,2356932a051f4ab796df1f26878f6f4a
G000555,5133536fdc44445695adf6f244ee69c9
W000805,631dcecf4cdc4019bfba915664b1c41f
U000039,bad4ae898f574de6b590a62423d02f03
U000038,da73e969cfcb4c22824ff941bbf74159
S001181,32ad9016f5a54f1f91b2ac8aaa1deb88
S001141,8baa02e9e4364e148a2ebc60b32686e5
R000361,59c5b66cc5e94e05b6d5b97c10fdf2bf
R000307,0b2402aa5e3943ccaf12e7e589b85c66
R000584,c38d612a6b7e4a968598e6588e28f87f
